id,start_date,motion:title,motion:legislative_session
62-104,2013-02-19,DECRETO QUE REFORMA EL TERCER PARRAFO DEL ARTICULO 225 Y SE ADICIONA UN ARTICULO 225 BIS A LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
62-107,2013-02-21,"DECRETO POR EL QUE SE REFORMA EL DIVERSO POR EL QUE SE CREA LA MEDALLA AL MÉRITO CÍVICO EDUARDO NERI, LEGISLADORES DE 1913, PUBLICADO EN EL DIARIO OFICIAL DE LA FEDERACIÓN EL 2 DE MAYO DE 2001; Y SE REFORMAN Y ADICIONAN DIVERSAS DISPOSICIONES DEL REGLAMENTO DE LA MEDALLA AL MÉRITO CÍVICO EDUARDO NERI, LEGISLADORES DE 1913 (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Primer Año
62-106,2013-02-19,ACUERDO DE LA JUNTA DE COORDINACIÓN POLÍTICA POR EL QUE SE APRUEBA EMITIR CONVOCATORIA PARA PARTICIPAR EN EL PROCESO DE SELECCIÓN DEL CANDIDATO O CANDIDATA PARA OCUPAR LA VACANTE GENERADA EN EL CONSEJO GENERAL DEL INSTITUTO FEDERAL ELECTORAL (SI SE APRUEBA),Segundo Período de Sesiones Ordinarias del Primer Año
62-471,2014-03-27,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE CULTURA FISICA Y DEPORTE (EN LO PARTICULAR LOS ARTICULOS RESERVADOS EN SUS TERMINOS Y EL 154 CON LAS MODIFICACIONES ACEPTADAS),Segundo Período de Sesiones Ordinarias del Segundo Año
62-470,2014-03-27,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE CULTURA FÍSICA Y DEPORTE (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS),Segundo Período de Sesiones Ordinarias del Segundo Año
62-473,2014-04-01,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES Y UN CAPITULO A LA LEY GENERAL DE ASENTAMIENTOS HUMANOS, PARA PREVENIR RIESGOS EN LOS ASENTAMIENTOS HUMANOS (EN LO GENERAL Y EN LO PARTICULAR, LOS ARTICULOS NO RESERVADOS)",Segundo Período de Sesiones Ordinarias del Segundo Año
62-647,2014-12-09,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DE OBRAS PÚBLICAS Y SERVICIOS RELACIONADOS CON LAS MISMAS (EN LO PARTICULAR LOS ARTÍCULOS 1 Y 2 RESERVADOS EN TÉRMINOS DEL DICTAMEN Y LOS ARTÍCULOS 1 BIS, 29 Y 38 CON LAS MODIFICACIONES ACEPTADAS)",Primer Período de Sesiones Ordinarias del Tercer Año
62-178,2013-04-03,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL PARA LA PREVENCION Y GESTION INTEGRAL DE LOS RESIDUOS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
62-179,2013-04-03,DECRETO QUE REFORMA DIV. DISP. DE LA LEY GRAL DE EQUILIBRIO ECOLOGICO Y LA PROTECCION AL AMBIENTE Y DE LA LEY GRAL. DE DESARROLLO FORESTAL SUSTENTABLE (EN LO GRAL. Y EN LO PART.),Segundo Período de Sesiones Ordinarias del Primer Año
62-477,2014-04-01,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año
62-476,2014-04-01,"DECRETO QUE NOMBRA LA PLAZA CENTRAL DEL RECINTO LEGISLATIVO DE SAN LAZARO, ""EDUARDO NERI REYNOSO"" Y SE COLOCA UN BUSTO CON SU EFIGIE (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Segundo Año
62-174,2013-04-02,DECRETO QUE ADICIONA UNA FRACCION I AL ARTICULO 2 DE LA LEY FEDERAL DE LOS DERECHOS DEL CONTRIBUYENTE (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
62-175,2013-04-03,"DECRETO QUE REFORMA LOS ARTICULOS 2, 7, 23 Y 52 DE LA LEY GENERAL DE ASENTAMIENTOS HUMANOS (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Primer Año
62-176,2013-04-03,DECRETO QUE REFORMA EL ARTICULO 1070 DEL CODIGO DE COMERCIO (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
62-177,2013-04-03,DECRETO QUE ADICIONA DIVERSAS DISPOSICIONES DEL CÓDIGO DE COMERCIO (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
62-170,2013-03-21,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LOS ARTICULOS 6, 7, 27, 28, 73, 78 Y 94 DE LA CPEUM, EN MATERIA DE TELECOMUNICACIONES (EN LO PARTICULAR EL ARTICULO 28 RESERVADO, EN SUS TERMINOS)",Segundo Período de Sesiones Ordinarias del Primer Año
62-171,2013-03-21,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LOS ARTICULOS 6, 7, 27, 28, 73, 78 Y 94 DE LA CPEUM, EN MATERIA DE TELECOMUNICACIONES (EN LO PARTICULAR EL ARTICULO 73 Y 78 RESERVADO, EN SUS TERMINOS)",Segundo Período de Sesiones Ordinarias del Primer Año
62-172,2013-03-21,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LOS ARTICULOS 6, 7, 27, 28, 73, 78 Y 94 DE LA CPEUM, EN MATERIA DE TELECOMUNICACIONES (EN LO PARTICULAR EL ARTICULO TERCERO, CUARTO Y QUINTO TRANSITORIOS RESERVADOS, EN SUS TERMINOS)",Segundo Período de Sesiones Ordinarias del Primer Año
62-173,2013-03-21,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LOS ARTICULOS 6, 7, 27, 28, 73, 78 Y 94 DE LA CPEUM, EN MATERIA DE TELECOMUNICACIONES (EN LO PARTICULAR EL ARTICULO SEXTO, SEPTIMO, OCTAVO, DECIMO PRIMERO, DECIMO CUARTO Y DECIMO QUIBNTO TRANSITORIO RESERVADOS, EN SUS TERMINOS)",Segundo Período de Sesiones Ordinarias del Primer Año
62-578,2014-10-07,DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DEL SISTEMA NACIONAL DE SEGURIDAD PÚBLICA Y DE LA LEY DE LA POLICÍA FEDERAL (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
62-579,2014-10-07,DECRETO QUE REFORMA EL ARTÍCULO 71 Y ADICIONA UN OCTAVO PÁRRAFO AL ARTÍCULO 108 DE LA LEY AGRARIA (EN LO GENERAL Y EN LO PARTICULAR LOS ARTÍCULOS NO RESERVADOS),Primer Período de Sesiones Ordinarias del Tercer Año
62-675,2015-02-10,DECRETO QUE REFORMA EL ARTÍCULO 157 BIS DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año
62-371,2013-11-20,"DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE EDUCACION, EN MATERIA DE FOMENTO DE VALORES (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Segundo Año
62-673,2015-02-05,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS, EN MATERIA DE DISCIPLINA FINANCIERA DE LAS ENTIDADES FEDERACTIVAS Y LOS MUNICIPIOS (EN LO PARTICULAR LOS ARTICULOS RESERVADOS EN SUS TERMINOS)",Segundo Período de Sesiones Ordinarias del Tercer Año
62-672,2015-02-05,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS, EN MATERIA DE DISCIPLINA FINANCIERA DE LAS ENTIDADES FEDERACTIVAS Y LOS MUNICIPIOS (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",Segundo Período de Sesiones Ordinarias del Tercer Año
62-671,2015-02-03,"DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DE LA LEY DE DESARROLLO RURAL SUSTENTABLE, DE LA LEY DEL INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO, DE LA LEY DEL INSTITUTO DE SEGURIDAD SOCIAL PARA LAS FUERZAS ARMADAS MEXICANAS, DE LA LEY FEDERAL DE DERECHOS, DE LA LEY GENERAL DE ASENTAMIENTOS HUMANOS, Y DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Tercer Año
62-570,2014-09-25,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES, ASI COMO LA DENOMINACION DE LA LEY SOBRE REFUGIADOS Y PROTECCION COMPLEMENTARIA Y REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY DE MIGRACION (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año
62-571,2014-09-25,DECRETO QUE ADICIONA UNA FRACCIÓN XIX AL ARTÍCULO 37 DE LA LEY FEDERAL DE TRANSPARENCIA Y ACCESO A LA INFORMACIÓN PÚBLICA GUBERNAMENTAL (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
62-464,2014-03-20,DECRETO QUE REFORMA EL ARTICULO 25 DE LA LEY DEL ISSSTE (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año
62-573,2014-09-30,"DECRETO POR EL QUE LA CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN, OTORGA LA MEDALLA AL MÉRITO CÍVICO ""EDUARDO NERI Y LEGISLADORES DE 1913"", CORRESPONDIENTE AL TERCER AÑO DE EJERCICIO DE LA SEXAGÉSIMA SEGUNDA LEGISLATURA A LA CIUDADANA OLGA MARÍA SÁNCHEZ CORDERO DÁVILA, EL 9 DE OCTUBRE DE 2014 (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año
62-574,2014-10-02,DECRETO QUE REFORMA LA FRACCIÓN III DEL APARTADO A DEL ARTÍCULO 2o. DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
62-575,2014-10-02,DECRETO QUE ADICIONA UNA FRACCIÓN XII AL ARTÍCULO 3o. Y UN ARTÍCULO 3o. BIS A LA LEY DE LOS DERECHOS DE LAS PERSONAS ADULTAS MAYORES (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
62-576,2014-10-02,DECRETO QUE ADICIONA DIVERSAS DISPOSICIONES A LA LEY DE LOS DERECHOS DE LAS PERSONAS ADULTAS MAYORES (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
62-577,2014-10-07,DECRETO POR EL QUE SE REFORMAN Y ADICIONAN DIVERSAS DISPOSICIONES DE LA LEY ORGÁNICA DEL EJÉRCITO Y FUERZA AÉREA MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
62-19,2012-10-16,DECRETO QUE REFORMA EL ARTICULO 39 DE LA LOCGEUM (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Primer Año
62-619,2014-11-19,"DECRETO QUE REFORMA LA FRACCIÓN II BIS DEL ARTÍCULO 64 DE LA LEY GENERAL DE SALUD, EN MATERIA DE BANCOS DE LECHE (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año
62-467,2014-03-25,DECRETO QUE EXPIDE LA LEY FEDERAL DE COMPETENCIA ECONOMICA Y REFORMA EL ARTICULO 254 BIS DEL CODIGO PENAL FEDERAL (EN LO PARTICULAR LOS ARTICULOS RESERVADOS EN TERMINOS DEL DICTAMEN MODIFICADO Y CON LAS MODIFICACIONES ACEPTADAS RESPECTIVAMENTE),Segundo Período de Sesiones Ordinarias del Segundo Año
62-11,2012-09-28,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DEL TRABAJO (EN LO PARTICULAR LOS ARTICULOS DEL TITULO QUINTO, QUINTO BIS Y SEXTO RESERVADOS CON LAS MODIFICACIONES ACEPTADAS)",Primer Período de Sesiones Ordinarias del Primer Año
62-12,2012-09-28,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DEL TRABAJO (EN LO PARTICULAR LOS ARTICULOS DEL TITULO SEXTO, 279, 280, 283 Y 284 RESERVADOS CON LAS MODIFICACIONES ACEPTADAS)",Primer Período de Sesiones Ordinarias del Primer Año
62-13,2012-09-28,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DEL TRABAJO (EN LO PARTICULAR LOS ARTICULOS 285, 689, 740, 743, 802 Y 824 RESERVADOS CON LAS MODIFICACIONES ACEPTADAS)",Primer Período de Sesiones Ordinarias del Primer Año
62-14,2012-09-28,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DEL TRABAJO (EN LO PARTICULAR LOS ARTICULOS 283, 311, 336, 337, 343B Y 353S RESERVADOS EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Primer Año
62-15,2012-09-28,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DEL TRABAJO (SI SE APRUEBA LA MODIFICACIÓN PROPUESTA AL ART. 371)",Primer Período de Sesiones Ordinarias del Primer Año
62-16,2012-09-28,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DEL TRABAJO (EN LO PARTICULAR LOS ARTÍCULOS DE LOS TITULOS, SEPTIMO, OCTAVO, NOVENO, DECIMO Y ONCE)",Primer Período de Sesiones Ordinarias del Primer Año
62-17,2012-09-28,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DEL TRABAJO (EN LO PARTICULAR LOS ARTICULOS DE LOS TITULOS CATORCE, QUINCE, DIECISEIS Y TRANSITORIOS )",Primer Período de Sesiones Ordinarias del Primer Año
62-699,2015-03-10,DECRETO QUE REFORMA LOS ARTÍCULOS 46 Y 48 DE LA LEY DE NAVEGACIÓN Y COMERCIO MARÍTIMOS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año
62-698,2015-03-10,DECRETO QUE REFORMA EL PRIMER PÁRRAFO DEL ARTÍCULO 4o. DE LA LEY DE ASISTENCIA SOCIAL (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año
62-752,2015-04-29,DECRETO POR EL QUE SE REFORMA EL ARTICULO 46 DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año
62-182,2013-04-03,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DEL EQUILIBRIO ECOLOGICO Y LA PROTECCION AL AMBIENTE (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
62-754,2015-04-29,DECRETO POR EL QUE SE REFORMAN Y ADICIONAN DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE SOCIEDADES MERCANTILES (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año
62-728,2015-04-16,DECRETO POR EL QUE SE EXPIDE LA LEY GENERAL DE TRANSPARENCIA Y ACCESO A LA INFORMACIÓN PÚBLICA (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS),Segundo Período de Sesiones Ordinarias del Tercer Año
62-756,2015-04-29,"DECRETO POR EL QUE SE REFORMAN, ADICIONAN Y DEROGAN DIVERSAS DISPOSICIONES DE LA LEY ORGANICA DE LA PROCURADURIA GRNERAL DE JUSTICIA DEL DISTRITO FEDERAL (EN LO GENERAL Y EN LO PARTICULAR CON LAS MODIFICACIONES ACEPTADAS POR LA ASAMBLEA)",Segundo Período de Sesiones Ordinarias del Tercer Año
62-757,2015-04-29,DECRETO POR EL QUE SE EXPIDE LA LEY DE SEGURIDAD PÚBLICA DEL DISTRITO FEDERAL (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año
62-547,2014-07-28,"DECRETO POR EL QUE SE EXPIDE LA LEY DE LOS ORGANOS REGULADORES COORDINADOS EN MATERIA ENERGETICA, SE REFORMAN DIVERSAS DISPOSICIONES DE LA LEY ORGANICA DE LA ADMINISTRACION PUBLICA FEDERAL Y SE EXPIDE LA LEY DE LA AGENCIA NACIONAL DE SEGURIDAD INDUSTRIAL Y DE PROTECCION AL MEDIO AMBIENTE DEL SECTOR HIDROCARBUROS (EN LO PART. LOS ARTS. RESERVADOS EN SUS TERMINOS DEL TEMA MEDIO AMBIENTE Y UTILIDAD PUBLICA, AGENCIA NAL. DE SEG. IND. Y PROTEC. AL MEDIO AMBIENTE)",Cuarto Periodo de Sesiones Extraordinario del Segundo Receso del Segundo Año
62-185,2013-04-04,"DECRETO QUE REFORMA LOS ARTICULOS 6, 76 Y SE ADICIONA EL ARTICULO 15 Y UN ARTICULO 76 BIS A LA LEY DE AVIACION CIVIL (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Primer Año
62-693,2015-03-03,DECRETO QUE ADICIONA UN ÚLTIMO PÁRRAFO AL ARTÍCULO 9o. DE LA LEY GENERAL DE CAMBIO CLIMÁTICO (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año
62-679,2015-02-12,"DECRETO QUE REFORMA EL ARTÍCULO 30 DE LA LEY DE CAMINOS, PUENTES Y AUTOTRANSPORTE FEDERAL (EN LO GENERAL Y EN LO PARTICULAR CON LA MODIFICACIÓN ACEPTADA)",Segundo Período de Sesiones Ordinarias del Tercer Año
62-695,2015-03-03,DECRETO QUE REFORMA Y ADICIONA EL ARTÍCULO 73 DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año
62-518,2014-05-15,"DECRETO POR EL QUE SE EXPIDE LA LEY GENERAL DE INSTITUCIONES Y PROCEDIMIENTOS ELECTORALES, SE REFORMAN Y ADICIONAN DIVERSAS DISPOSICIONES DE LA LEY GENERAL DEL SISTEMA DE MEDIOS DE IMPUGNACIÓN EN MATERIA ELECTORAL; DE LA LEY ORGÁNICA DEL PODER JUDICIAL DE LA FEDERACIÓN; Y DE LA LEY FEDERAL DE RESPONSABILIDADES ADMINISTRATIVAS DE LOS SERVIDORES PÚBLICOS (EN LO PARTICULAR LOS ARTÍCULOS RESERVADOS DEL ARTÍCULO SEGUNDO, TERCERO Y CUARTO DEL DECRETO EN SUS TERMINOS)",Primer Periodo de Sesiones Extraordinario del Segundo Receso del Segundo Año
62-697,2015-03-10,DECRETO POR EL QUE SE REFORMA EL PRIMER PÁRRAFO DEL ARTÍCULO 26 DE LA LEY GENERAL PARA EL CONTROL DEL TABACO (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año
62-184,2013-04-04,DECRETO QUE REFORMA LA FRACCION I DEL ARTICULO 10 Y EL SEGUNDO PARRAFO DEL ARTICULO 32 DE LA LEY DE AVIACION CIVIL (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
62-372,2013-11-20,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE DESARROLLO FORESTAL SUSTENTABLE (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Segundo Año
62-373,2013-11-20,"DECRETO QUE REFORMA LOS ARTÍCULOS 59, 62, 63 Y 63 BIS DE LA LEY DE PREMIOS, ESTIMULOS Y RECOMPENSAS CIVILES Y DEROGA EL ARTÍCULO CUARTO TRANSITORIO DEL DECRETO POR EL QUE SE REFORMA Y ADICIONA LA LEY DE PREMIOS, ESTÍMULOS Y RECOMPENSAS CIVILES, PUBLICADO EN EL DOF EL 14 DE DICIEMBRE DE 2011 (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Segundo Año
62-370,2013-11-13,PRESUPUESTO DE EGRESOS DE LA FEDERACION PARA EL EJERCICIO FISCAL DE 2014 (EN LO PARTICULAR LOS ARTICULOS RESERVADOS EN SUS TERMINOS Y CON LAS MODIFICACIONES ACEPTADAS RESPECTIVAMENTE),Primer Período de Sesiones Ordinarias del Segundo Año
62-278,2013-09-24,"DECRETO QUE REFORMA EL PRIMER PÁRRAFO Y EL INCISO C) DEL ARTÍCULO 21 DE LA LEY PARA LA PROTECCIÓN DE LOS DERECHOS DE NIÑAS, NIÑOS Y ADOLESCENTES (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Segundo Año
62-376,2013-11-26,"MINUTA PROYECTO DE DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS, EN MATERIA DE TRANSPARENCIA (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Segundo Año
62-187,2013-04-04,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY DE CAMINOS, PUENTES Y AUTOTRASPORTE FEDERAL (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Primer Año
62-374,2013-11-21,"DECRETO QUE REFORMA LOS ARTICULOS 27 Y 78, Y ADICIONA UN ARTICULO 78 BIS A LA LEY GENERAL DE VIDA SILVESTRE (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Segundo Año
62-375,2013-11-21,DECRETO QUE ADICIONA UN SEGUNDO PARRAFO AL ARTICULO 71 DE LA LEY DE VIVIENDA (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Segundo Año
62-273,2013-09-19,"DECRETO QUE ADICIONA LA FRACCION XVI, RECORRIENDOSE LA ACTUAL A XVII DEL ART. 4 Y EL INCISO C), FRACCION II DEL ART. 8 DE LA LEY DEL INSTITUTO MEXICANO DE LA JUVENTUD (EN LO GRAL Y EN LO PART.)",Primer Período de Sesiones Ordinarias del Segundo Año
62-272,2013-09-19,"DECRETO QUE REFORMA EL INCISO E) Y ADICIONA EL INCISO O) DE LA FRACCION IV DEL ARTICULO 116 Y SE REFORMA EL ARTICULO 122, APARTADO C, BASE PRIMERA, FRACCION V, INCISO F DE LA CPEUM, EN MATERIA DE CANDIDATURAS INDEPENDIENTES (EN LO GRAL Y EN LO PART.)",Primer Período de Sesiones Ordinarias del Segundo Año
62-271,2013-09-18,DECRETO QUE REFORMA EL ARTICULO 39 DE LA LEY ORGANICA DEL CONGRESO GENERAL DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Segundo Año
62-186,2013-04-04,DECRETO QUE REFORMA EL ULTIMO PARRAFO DEL ARTICULO 52 DE LA LEY DE AVIACION CIVIL (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
62-277,2013-09-24,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CPEUM, EN MATERIA DE DISCIPLINA FINANCIERA DE LOS ESTADOS Y MUNICIPIOS (EN LO PARTICULAR EL ARTICULO 73 RESERVADO, EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Segundo Año
62-276,2013-09-24,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CPEUM, EN MATERIA DE DISCIPLINA FINANCIERA DE LOS ESTADOS Y MUNICIPIOS (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",Primer Período de Sesiones Ordinarias del Segundo Año
62-275,2013-09-19," DECRETO QUE REFORMA EL ARTICULO 45 DE LA LEY GENERAL DE EDUCACION, EN MATERIA DE APOYOS ECONOMICOS PARA JOVENES QUE CURSAN FORMACION PARA EL TRABAJO (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Segundo Año
62-274,2013-09-19,DECRETO QUE REFORMA LA FRACCION II DEL ARTICULO 5 DE LA LEY FEDERAL DE RADIO Y TELEVISION (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Segundo Año
62-189,2013-04-11,"DECRETO QUE REFORMA Y ADICIONA LOS ARTICULOS 343-A, 343-C Y 343-E DE LA LEY FEDERAL DEL TRABAJO (EN LO GENERAL Y EN LO PARTICULAR, LOS ARTICULOS NO RESERVADOS)",Segundo Período de Sesiones Ordinarias del Primer Año
62-188,2013-04-09,DECRETO QUE RATIFICA LA ESTRATEGIA NACIONAL DE ENERGIA (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
62-678,2015-02-12,DECRETO QUE ADICIONA LA FRACCION VI AL ARTICULO 11 DE LA LEY GENERAL DE SOCIEDADES COOPERATIVAS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año
62-378,2013-11-27,"DECRETO QUE REFORMA LOS ARTICULOS 2, FRACCION VI Y 3o. SEGUNDO PARRAFO DE LA LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Segundo Año
62-46,2012-12-06,"DECRETO QUE REFORMA,  ADICIONA  Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY ORGANICA DE LA ARMADA DE MEXICO (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Primer Año
62-45,2012-12-06, DECRETO QUE ADICIONA UN SEGUNDO PARRAFO AL ARTICULO 9 DE LA LEY DE ENERGIA PARA EL CAMPO (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Primer Año
62-44,2012-11-28,"DECRETO QUE EXPIDE LA LEY DE JUSTICIA PARA ADOLESCENTES, SE ADICIONA LA LEY ORGANICA DEL PODER JUDICIAL DE LA FEDERACION, SE REFORMA LA LEY ORG. DE LA ADMIN. PUB. FEDERAL, SE ADICIONA LA LEY ORGANICA DE LA PROC. FED. DE LA REP. Y SE REF. LA LEY. FED. DE DEFENSORIA PUB. (EN LO GRAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Primer Año
