id,date,motion:title,motion:legislative_session,motion:legislative_session_type,motion:session,motion:session_type,count:yes,count:no,count:abstain,count:obstraction,count:blank
50-000517,1997-10-15T20:51:03,PL N. 4425/94 - EMENDA N.96,CD03,ordinary,18,ordinary,94,246,4,0,0
50-000518,1997-10-22T18:26:55,PEC N. 338/96 - SEGUNDO TURNO,CD03,ordinary,18,ordinary,379,58,5,0,0
50-000519,1997-10-22T19:07:21,PEC N. 338/96 - DVS EXPRESSAO INCISOS II A VIII.,CD03,ordinary,18,ordinary,66,337,2,0,0
50-000520,1997-10-23T17:11:52,PDL N. 573/97 - REQUERIMENTO DE RETIRADA DE PAUTA.,CD03,ordinary,19,ordinary,16,158,7,0,0
50-000521,1997-11-04T18:35:56,PEC 173/95 - PEDIDO CONCESSAO EFEITO SUSPENSIVO DECISAO,CD03,ordinary,19,ordinary,122,297,4,0,0
50-000522,1997-11-05T17:22:08,PL N. 3553/97 - REQUERIMENTO DE URGENCIA,CD03,ordinary,19,ordinary,296,120,7,0,0
50-000523,1997-11-11T17:35:13,PL N. 3241/97 - REQUERIMENTO DE URGENCIA,CD03,ordinary,20,ordinary,288,76,3,0,0
50-000524,1997-11-11T18:33:46,PL. N. 2688/96 - REQ. DE URGENCIA,CD03,ordinary,20,ordinary,371,4,3,0,0
50-000525,1997-11-12T13:15:38,PEC N. 173/95 - REDACAO PARA SEGUNDO TURNO.,CD03,ordinary,20,ordinary,267,143,6,0,0
50-000526,1997-11-12T20:21:14,PL N. 3553/97 - PROJETO,CD03,ordinary,20,ordinary,283,118,3,0,0
50-000527,1997-11-19T20:14:31,PEC. N. 173/95 - SEGUNDO TURNO - PROJETO,CD03,ordinary,21,extraordinary,351,134,2,0,0
50-000528,1997-11-19T21:11:59,PEC. N. 173/95 - REQ. DE PREFERENCIA - DVS N. 08,CD03,ordinary,21,extraordinary,338,115,5,0,0
50-000529,1997-11-19T22:03:58,PEC. N. 173/95 - DVS. N. 08 - ART. 5,CD03,ordinary,21,extraordinary,343,127,2,0,0
50-000530,1997-11-20T12:43:25,PEC. N. 173/95 - DVS N. 14 - ARTIGOS 10 E 21,CD03,ordinary,21,extraordinary,2,451,4,0,0
50-000531,1997-11-20T13:43:11,PEC. N. 173/95 - DVS. N. 16,CD03,ordinary,21,extraordinary,3,433,5,0,0
50-000532,1997-11-20T14:30:17,PEC. N. 173/95 - DVS. N. 22,CD03,ordinary,21,extraordinary,34,376,5,0,0
50-000533,1997-11-25T18:16:11,PEC. N. 173/95 - DVS. N. 02,CD03,ordinary,21,ordinary,328,126,4,0,0
50-000534,1997-11-25T18:47:37,PEC. N. 173/95 - DVS N. 06,CD03,ordinary,21,ordinary,6,446,3,0,0
50-000535,1997-11-25T19:20:34,PEC N. 173/95 - DVS N. 21.,CD03,ordinary,21,ordinary,12,407,9,0,0
50-000536,1997-11-25T19:43:22,PEC N. 173/95 - DVS N. 11.,CD03,ordinary,21,ordinary,1,432,3,0,0
50-000537,1997-11-26T18:56:35,PEC. N. 173/95 - ART. 169 PARAGRAFO 4 (ESTABILIDADE),CD03,ordinary,21,ordinary,326,154,2,0,0
50-000538,1997-11-26T20:07:21,"PEC N. 173/95 - DVS N. 09 - ARTIGO 39, PARAGRAFO 4",CD03,ordinary,21,ordinary,1,464,3,0,0
50-000539,1997-12-04T17:09:52,PDL  N.2.208/97 - REQUERIMENTO DE URGENCIA.,CD03,ordinary,22,ordinary,107,240,2,0,0
50-000540,1997-12-04T17:37:06,PL N.469/95 - REQUERIMENTO DE URGENCIA.,CD03,ordinary,22,ordinary,329,12,4,0,0
50-000541,1997-12-04T18:09:54,PL N. 3920/97 - REQUERIMENTO DE URGENCIA.,CD03,ordinary,22,ordinary,255,82,3,0,0
50-000542,1997-12-04T19:35:07,PLP N.14/95 - SUBSTITUTIVO.,CD03,ordinary,22,ordinary,337,27,5,0,0
50-000543,1997-12-04T20:10:42,PLP N. 14/95 - EMENDA N. 2 DE PLENARIO.,CD03,ordinary,22,ordinary,167,171,11,0,0
50-000544,1997-12-04T20:48:38,PLC N. 147/97 - SUBSTITUTIVO.,CD03,ordinary,22,extraordinary,323,6,3,0,0
50-000545,1997-12-04T21:54:42,PL. N. 2353/96 - DVS PARAGRAFO 4. DO ARTIGO 30,CD03,ordinary,22,extraordinary,191,118,3,0,0
50-000546,1997-12-04T23:19:36,PL N.1151/95 - REQUERIMENTO RETIRADA DE PAUTA.,CD03,ordinary,22,extraordinary,7,122,3,0,0
50-000547,1997-12-09T19:26:45,PLP N. 214/97 - PROJETO.,CD03,ordinary,23,ordinary,407,1,3,0,0
50-000548,1997-12-10T20:48:34,PL N. 5430/90 - DVS ART. 104,CD03,ordinary,23,ordinary,86,311,3,0,0
50-000257,1998-01-13T17:03:29,pl n. 4011/97 - REQUERIMENTO DE URGENCIA.,CD06,extraordinary,0,ordinary,314,69,1,0,0
50-000258,1998-01-13T18:18:32,PLC N. 123/89 - SUBSTITUTIVO DO SENADO.,CD06,extraordinary,0,ordinary,424,3,6,0,0
50-000259,1998-01-13T18:58:29,PLC N. 123/89 - DVS SUPRESSAO DE EXPRESSOES DO ARTIGO 9,CD06,extraordinary,0,ordinary,10,408,10,0,0
50-000260,1998-01-13T19:19:20,PLC 123/89 - DVS ARTIGO 18.,CD06,extraordinary,0,ordinary,3,424,8,0,0
50-000261,1998-01-20T17:12:20,PL. N. 4046/97 - REQUERIMENTO DE URGENCIA,CD06,extraordinary,1,ordinary,296,99,8,0,0
50-000262,1998-01-20T18:18:37,PEC. N. 472/97 - RECURSO,CD06,extraordinary,1,ordinary,299,126,7,0,0
50-000263,1998-01-21T17:56:54,PLC N. 216/98 - REQUERIMENTO RETIRADA DE PAUTA.,CD06,extraordinary,1,ordinary,108,327,6,0,0
50-000264,1998-01-21T19:22:04,PLP N.216/98 - REQUERIMENTO ADIAMENTO VOTACAO.,CD06,extraordinary,1,ordinary,103,349,1,0,0
50-000265,1998-01-21T20:39:16,PLP N. 216/98 - PROJETO.,CD06,extraordinary,1,ordinary,351,83,3,0,0
50-000266,1998-01-21T21:02:42,PLP. N. 216/98 - DVS. EXPRESSOES CAPUT ART. 1,CD06,extraordinary,1,ordinary,315,80,1,0,0
50-000267,1998-01-21T21:28:01,PLP. N. 216/98 - DVS ART. 10,CD06,extraordinary,1,ordinary,331,94,3,0,0
50-000268,1998-01-27T18:23:50,PEC N. 472/97 - EMENDA CCJJR.,CD06,extraordinary,1,ordinary,142,265,7,0,0
50-000269,1998-01-28T20:39:26,PL N. 1164/91 - DVS ART.47 DO SENADO.,CD06,extraordinary,1,ordinary,186,258,4,0,0
50-000270,1998-02-03T18:16:46,REQUERIMENTO COMISSAO EXTERNA - PEDRO VALADARES.,CD06,extraordinary,2,ordinary,253,149,5,0,0
50-000271,1998-02-04T18:28:24,PL N. 200/95 - DVS EMENDA 11-SF.,CD06,extraordinary,2,ordinary,303,113,6,0,0
50-000272,1998-02-10T19:16:48,PEC N. 33/95 - REQUERIMENTO DE ADIAMENTO DISCUSSAO 9 SESSOES,CD06,extraordinary,2,extraordinary,130,307,8,0,0
50-000753,1998-02-11T21:45:32,PEC. N. 33/95 - EMENDAS COM PARECER PELA REJEICAO,CD06,extraordinary,3,extraordinary,140,342,5,0,0
50-000754,1998-02-11T21:00:55,PEC N. 33/95 - SUBSTITUTIVO DO SENADO FEDERAL,CD06,extraordinary,3,extraordinary,346,151,3,0,0
50-000755,1998-02-11T22:55:55,PEC. N. 33/95 - DVS PARAGRAFO 1. DO ARTIGO 40 (INATIVOS),CD06,extraordinary,3,extraordinary,5,481,5,0,0
50-000190,1998-03-04T18:08:28,PEC N. 33/95 - EMENDA AGLUTINATIVA N. 49,CD04,ordinary,0,ordinary,38,365,8,0,0
50-000191,1998-03-04T18:51:47,PEC N. 33/95 - EMENDA AGLUTINATIVA N. 2.,CD04,ordinary,0,ordinary,138,247,8,0,0
50-000756,1998-03-10T18:39:16,PEC N. 33/95 - EMENDA AGLUTINATIVA N. 53 .,CD04,ordinary,1,ordinary,152,274,8,0,0
50-000757,1998-03-10T20:17:27,PEC N. 33/95 - EMENDA AGLUTINATIVA N. 54,CD04,ordinary,1,ordinary,157,263,5,0,0
50-000758,1998-03-11T17:53:53,PEC N. 33/95 - REQUERIMENTO PREFERENCIA,CD04,ordinary,1,ordinary,308,117,8,0,0
50-000759,1998-03-11T18:42:46,PEC N. 33/95 - EMENDA AGLUTINATIVA N. 5.,CD04,ordinary,1,ordinary,181,257,6,0,0
50-000760,1998-03-11T19:31:20,PEC N. 33/95 - EMENDA AGLUTINATIVA N. 6.,CD04,ordinary,1,ordinary,178,258,3,0,0
50-000761,1998-03-11T20:34:50,PEC N. 33/95 EMENDA AGLUTINATIVA N. 39.,CD04,ordinary,1,ordinary,160,265,5,0,0
50-000198,1998-03-12T12:57:33,REQUERIMENTO COMISSAO EXTERNA COELCE.,CD04,ordinary,1,extraordinary,127,228,4,0,0
50-000199,1998-03-12T13:52:03,PEC N. 33/95 - EMENDA AGLUTINATIVA N. 11 .,CD04,ordinary,1,extraordinary,33,230,3,0,0
50-000200,1998-03-17T18:16:11,EFEITO SUSPENSIVO RECURSO DEPUTADO MARCELO DEDA,CD04,ordinary,2,ordinary,108,300,5,0,0
50-000201,1998-03-17T18:54:57,PEC N. 33/95 - EMENDA AGLUTINATIVA N. 11 .,CD04,ordinary,2,ordinary,128,290,2,0,0
50-000202,1998-03-17T19:41:59,PEC N. 33/95 - EMENDA AGLUTINATIVA N. 56 .,CD04,ordinary,2,ordinary,148,273,3,0,0
50-000203,1998-03-17T20:23:11,PEC N.33/95 - EMENDA AGLUTINATIVA N.57 .,CD04,ordinary,2,ordinary,142,268,4,0,0
50-000204,1998-03-18T18:11:42,PEC N. 33/95 - EMENDA AGLUTINATIVA N. 55 .,CD04,ordinary,2,ordinary,138,295,5,0,0
50-000205,1998-03-18T18:41:27,PEC. N. 33/95 - REQUERIMENTO DE PREFERENCIA,CD04,ordinary,2,ordinary,313,90,4,0,0
50-000206,1998-03-18T19:32:21,PEC N. 33/95 - DVS N. 3,CD04,ordinary,2,ordinary,271,155,7,0,0
50-000207,1998-03-18T20:46:38,PEC. N. 33/95 - EMENDA AGLUTINATIVA N. 15,CD04,ordinary,2,ordinary,153,266,8,0,0
50-000210,1998-03-19T13:32:48,PEC N. 33/95 - EMENDA AGLUTINATIVA N. 44.,CD04,ordinary,2,extraordinary,63,214,7,0,0
50-000208,1998-03-18T21:48:18,PEC N. 33/95 - EMENDA AGLUTINATIVA N. 19,CD04,ordinary,2,extraordinary,149,251,6,0,0
50-000209,1998-03-18T22:14:20,PEC. N. 33/95 - EMENDA AGLUTINATIVA N. 20,CD04,ordinary,2,extraordinary,142,222,4,0,0
50-000211,1998-03-24T19:02:56,PEC N. 33/95 - EMENDA AGLUTINATIVA N. 28.,CD04,ordinary,2,ordinary,152,250,7,0,0
50-000212,1998-03-24T19:36:56,PEC. N. 33/95 - REQUERIMENTO DE PREFERENCIA,CD04,ordinary,2,ordinary,261,119,7,0,0
50-000213,1998-03-24T20:29:21,PEC. N. 33/95 - EMENDA AGLUTINATIVA N. 62,CD04,ordinary,2,ordinary,164,237,5,0,0
50-000214,1998-03-25T13:11:48,PEC N. 33/95 - EMENDA AGLUTINATIVA N. 48 .,CD04,ordinary,3,extraordinary,176,240,5,0,0
50-000215,1998-03-25T13:53:55,PEC N. 33/95 - EMENDA AGLUTINATIVA N. 38.,CD04,ordinary,3,extraordinary,129,253,6,0,0
50-000216,1998-03-25T18:10:21,PEC. N. 33/95 - REQUERIMENTO DE PREFERENCIA,CD04,ordinary,3,ordinary,289,112,7,0,0
50-000217,1998-03-25T18:55:25,PEC. N. 33/95 - EMENDA AGLUTINATIVA N. 63,CD04,ordinary,3,ordinary,158,257,5,0,0
50-000218,1998-03-25T19:53:43,PEC N. 33/95 - EMENDA AGLUTINATIVA N. 29 .,CD04,ordinary,3,ordinary,188,227,11,0,0
50-000219,1998-03-25T20:41:38,PEC N. 33/95 - EMENDA AGLUTINATIVA N. 60.,CD04,ordinary,3,extraordinary,156,254,6,0,0
50-000220,1998-03-25T21:09:52,PEC N. 33/95 - EMENDA AGLUTINATIVA N. 61.,CD04,ordinary,3,extraordinary,156,237,8,0,0
50-000221,1998-04-29T17:52:09,PEC. N. 33/95 - REQ. DE PREFERENCIA,CD04,ordinary,5,ordinary,305,76,7,0,0
50-000222,1998-04-29T18:51:24,PEC. N. 33/95 - EMENDA AGLUTINATIVA N. 59,CD04,ordinary,5,ordinary,130,301,9,0,0
50-000223,1998-04-29T19:43:55,PEC. N. 33/95 - EMENDA AGLUTINATIVA N. 58,CD04,ordinary,5,ordinary,149,276,13,0,0
50-000224,1998-05-06T18:12:46,PEC. N. 33/95 - DVS N. 05,CD04,ordinary,6,ordinary,322,135,9,0,0
50-000225,1998-05-06T18:47:20,PEC. N. 33/95 - DVS N. 06,CD04,ordinary,6,ordinary,2,435,6,0,0
50-000226,1998-05-06T19:26:07,RECURSO REFERENTE A EMENDA N. 64,CD04,ordinary,6,ordinary,132,300,7,0,0
50-000227,1998-05-06T21:13:42,PEC N. 33/95 - DVS N. 04,CD04,ordinary,6,ordinary,307,148,11,0,0
50-000228,1998-05-13T13:04:09,PEC. N. 33/95 - EFEITO SUSPENSIVO AO RECURSO,CD04,ordinary,6,extraordinary,116,279,9,0,0
50-000229,1998-05-13T13:26:43,PEC. N. 33/95 - DVS N. 07,CD04,ordinary,6,extraordinary,5,86,3,0,0
50-000230,1998-05-13T19:18:02,PEC N. 33/95 - DVS N. 07.,CD04,ordinary,6,ordinary,333,149,3,0,0
50-000231,1998-05-13T20:34:21,PEC N. 33/95 - DVS N. 09.,CD04,ordinary,6,ordinary,334,138,3,0,0
50-000232,1998-05-13T21:49:27,PEC N. 33/95 - DVS N. 02.,CD04,ordinary,6,extraordinary,337,121,12,0,0
50-000233,1998-05-13T23:30:07,PEC. N. 33/95 - DVS. N. 01,CD04,ordinary,6,extraordinary,323,150,4,0,0
50-000234,1998-05-19T19:30:35,PL. N. 3283/97 - REQUERIMENTO DE URGENCIA,CD04,ordinary,7,ordinary,259,11,3,0,0
50-000235,1998-05-19T20:43:40,PL. 4300/98 - REQUERIMENTO DE RETIRADA DE PAUTA,CD04,ordinary,7,ordinary,240,76,4,0,0
50-000236,1998-05-20T14:12:40,PEC. N. 33/95 - REQUERIMENTO DE DISPENSA DE INTERSTICIO,CD04,ordinary,7,extraordinary,235,112,6,0,0
50-000237,1998-05-20T19:15:09,PEC. N. 33/95 - REQ. RETIRADA DE PAUTA - REDACAO FINAL,CD04,ordinary,7,extraordinary,111,240,3,0,0
50-000238,1998-05-26T19:01:53,PEC. N. 33/95 - REQUERIMENTO DISPENSA DE INTERSTICIO,CD04,ordinary,8,ordinary,270,119,6,0,0
50-000239,1998-05-27T21:30:50,PEC. N. 33/95 - REDACAO PARA SEGUNDO TURNO,CD04,ordinary,8,extraordinary,267,131,4,0,0
50-000240,1998-06-03T17:42:42,PEC. N. 33/95 - REQUERIMENTO ADIAMENTO DISCUSSAO,CD04,ordinary,9,extraordinary,107,286,3,0,0
50-000241,1998-06-03T20:36:43,PEC. N. 33/95 - SEGUNDO TURNO,CD04,ordinary,9,extraordinary,331,137,3,0,0
50-000242,1998-06-03T22:00:35,PEC. N. 33/95 - DVS N. 1 - LIMITE DE IDADE NO SERVICO,CD04,ordinary,9,extraordinary,320,137,6,0,0
50-000243,1998-06-03T22:42:55,PEC. N.33/95 - REQUERIMENTO DE PREFERENCIA - DVS N.6,CD04,ordinary,9,extraordinary,319,111,3,0,0
50-000244,1998-06-03T22:58:39,PEC. N. 33/95 - DVS. N.06 - FUNDO DE PENSAO,CD04,ordinary,9,extraordinary,7,56,4,0,0
50-000245,1998-06-04T12:38:53,PEC. N. 33/95 - DVS. N. 06,CD04,ordinary,9,extraordinary,11,64,5,0,0
50-000246,1998-06-16T21:00:11,PL. N. 4053/98 - REQUERIMENTO RETIRADA DE PAUTA,CD04,ordinary,10,extraordinary,58,57,21,0,0
50-000247,1998-06-17T19:09:19,PEC. N. 33/95 - DVS N. 06 - EXPRESSAO CONSTANTE DO,CD04,ordinary,10,ordinary,334,131,5,0,0
50-000248,1998-06-17T21:05:20,PEC. N. 33/95 - DVS N. 02 - REDUTOR,CD04,ordinary,10,ordinary,305,151,9,0,0
50-000249,1998-06-17T21:54:06,PEC. N. 33/95 - DVS N. 03 - PARAGRAFO N. 14 DO,CD04,ordinary,10,extraordinary,4,75,7,0,0
50-000250,1998-06-24T21:39:30,PL. N. 4605/98 - REQUERIMENTO ADIAMENTO DA VOTACAO,CD04,ordinary,11,ordinary,6,58,3,0,0
50-000251,1998-06-30T20:15:33,PL. N. 4598/98 - PROJETO,CD04,ordinary,11,extraordinary,108,2,7,0,0
50-000252,1998-06-30T21:58:30,PL. N. 4606/98 - REQUERIMENTO DE URGENCIA,CD04,ordinary,11,extraordinary,200,94,3,0,0
50-000253,1998-07-01T12:53:09,PL. N. 4598/98 - PROJETO,CD04,ordinary,12,extraordinary,99,2,12,0,0
50-000254,1998-07-01T18:28:50,PEC. N. 33/95 - DVS. N.3,CD04,ordinary,12,ordinary,7,68,9,0,0
50-000255,1998-08-11T18:34:21,PL. N. 518/95 - REQUERIMENTO DE URGENCIA,CD04,ordinary,12,ordinary,340,5,1,0,0
50-000256,1998-08-12T19:07:06,PL. N. 4606/98 - REQUERIMENTO PARA RETIRADA DE PAUTA,CD04,ordinary,12,ordinary,17,270,1,0,0
50-000707,1998-10-28T19:30:01,REQUERIMENTO DE RETIRADA DE PAUTA - PL. N. 4071/98,CD04,ordinary,15,ordinary,18,224,1,0,0
50-245.TX,1998-11-11T17:10:23,MP 1674-57 - MP,CC04,ordinary,1,ordinary,244,91,5,1,0
50-265.TX,1998-11-11T18:43:22,MP 1722/98 - Medida Provisória na Câmara,CC04,ordinary,1,ordinary,260,108,4,0,0
50-305.TX,1998-11-18T19:34:41,MP. Nº 1723/98 - PROJETO DE LEI DE CONVERSÃO Nº 15,CC04,ordinary,1,ordinary,269,162,6,2,0
50-345.TX,1998-11-18T21:33:17,MP 1633-15/98 - MEDIDA PROVISÓRIA,CC04,ordinary,1,ordinary,260,106,4,3,0
50-525.TX,1998-11-25T18:22:28,MP Nº1728-19/98 - MEDIDA PROVISÓRIA,CC04,ordinary,1,ordinary,246,112,3,3,0
50-141.TX,1998-11-04T20:46:00,PEC 33/95 - DVS nº 03 2º Turno - Previdencia Complementar,CD04,ordinary,15,ordinary,337,119,8,2,0
50-161.TX,1998-11-04T22:25:02,"PEC 33/95 - 2º TURNO - DVS Nº 5 - EXPRESSÃO ""EXCLUSIVAMENTE""",CD04,ordinary,15,extraordinary,1,455,3,0,0
50-181.TX,1998-11-04T23:43:47,PEC 33/95 - 2º TURNO - DVS Nº 7 - LIMITE IDADE REGRAS TRANSIÇÃO,CD04,ordinary,15,extraordinary,334,119,3,0,0
50-184.TX,1998-11-10T18:32:45,PL 4769/98 - REQUERIMENTO DE URGÊNCIA,CD04,ordinary,15,ordinary,375,4,2,0,0
50-203.TX,1998-11-10T19:46:57,PL 4606/98 - PROJETO AUTONOMIA GESTÃO ORGANIZAÇÕES MARINHA,CD04,ordinary,15,ordinary,301,80,4,1,0
50-205.TX,1998-11-11T13:04:21,MENSAGEM N 910/ - REQUERIMENTO DE RETIRADA DE PAUTA,CD04,ordinary,16,extraordinary,95,225,3,0,0
50-225.TX,1998-11-11T13:30:04,MENS. 910/97 - PROTEÇÃO OBTENÇÕES VEGETAIS - REQ. URGÊNCIA,CD04,ordinary,16,extraordinary,216,89,5,0,0
50-285.TX,1998-11-18T13:50:44,PEC Nº 526/97 - HABEAS CORPUS,CD04,ordinary,16,extraordinary,377,0,1,1,0
50-385.TX,1998-11-24T18:13:54,PLC 33/95 - REQUERIMENTO RETIRADA DE PAUTA,CD04,ordinary,17,ordinary,105,252,2,0,0
50-405.TX,1998-11-24T19:51:47,PLC 200/89 - REQUERIMENTO DE URGÊNCIA,CD04,ordinary,17,ordinary,343,2,8,0,0
50-425.TX,1998-11-25T12:43:46,PL Nº 3.901/97 - REQUERIMENTO DE URGÊNCIA,CD04,ordinary,17,extraordinary,380,10,2,0,0
50-446.TX,1998-11-25T13:07:46,PL N. 4071/98 - REQUERIMENTO DE RETIRADA PAUTA - REQ. URGÊNCIA,CD04,ordinary,17,extraordinary,96,235,2,0,0
50-465.TX,1998-11-25T13:35:44,PL Nº 4.071/98 - REQUERIMENTO DE URGÊNCIA,CD04,ordinary,17,extraordinary,222,98,2,0,0
50-325.TX,1998-11-18T19:52:01,MP. Nº 1723/98 - PROJETO DE LEI DE CONVERSÃO Nº 15,SF04,ordinary,1,ordinary,42,9,1,0,0
50-365.TX,1998-11-18T21:42:31,MP 1633-15/98 - MEDIDA PROVISÓRIA,SF04,ordinary,1,ordinary,41,4,0,0,0
50-545.TX,1998-11-25T18:35:19,MP Nº1728-19/98 - MEDIDA PROVISÓRIA,SF04,ordinary,1,ordinary,35,6,1,0,0
50-566.TX,1998-12-02T20:13:30,MP 1.720-1-98 - PROJETO DE LEI DE CONVERSÃO Nº 19 À MP. 1.720-1-98,CC04,ordinary,1,ordinary,187,205,7,0,0
50-546.TX,1998-12-01T18:34:38,PEC. 33/95 - REDAÇÃO FINAL,CD04,ordinary,17,ordinary,236,101,3,3,0
50-586.TX,1998-12-08T17:55:38,PL. Nº 3066/97 - REQUERIMENTO DE URGÊNCIA,CD04,ordinary,18,ordinary,40,1,1,55,0
50-600.TX,1999-01-13T18:10:55,MP  N.º 1.788 / 98 - MEDIDA PROVISÓRIA,CC07,extraordinary,0,ordinary,354,112,2,0,0
50-612.TX,1999-01-27T17:01:59,"PLN.  N. 41/98 - SUBSTITUTIVO, ANEXO, ADENDO",CC07,extraordinary,0,ordinary,301,81,1,1,0
50-587.TX,1999-01-05T18:22:32,PDC N. 658-A/98 - REQUERIMENTO DE RETIRADA DE PAUTA,CD07,extraordinary,0,ordinary,78,276,2,2,0
50-588.TX,1999-01-06T17:25:18,PL Nº 4071 / 1998 - REQUERIMENTO DE RETIRADA DO REQUERIMENTO DE URGÊNCIA,CD07,extraordinary,0,ordinary,85,287,3,3,0
50-589.TX,1999-01-06T17:57:53,PL N. 4071 / 1998 - REQUERIMENTO DE URGÊNCIA,CD07,extraordinary,0,ordinary,261,100,4,1,0
50-590.TX,1999-01-06T18:25:36,MENS. 627 / 98 - REQ. URGÊNCIA TRATADO TRANSFERÊNCIA PRESOS - CHILE,CD07,extraordinary,0,ordinary,313,31,5,0,0
50-591.TX,1999-01-06T19:09:44,MENS. 1502 / 98 - REQ. URGÊNCIA TRANSFERÊNCIA PRESOS - ARGENTINA,CD07,extraordinary,0,ordinary,324,36,4,2,0
50-592.TX,1999-01-06T20:49:17,PEC N. 526 / 97 - HABEAS CORPUS,CD07,extraordinary,0,ordinary,340,3,2,0,0
50-597.TX,1999-01-12T20:04:59,PLC 248/98 - REQUERIMENTO DE URGÊNCIA,CD07,extraordinary,0,ordinary,297,116,5,1,0
50-598.TX,1999-01-12T20:34:27,PLC 249/98 - REQ. RETIRADA DE PAUTA - REQUERIMENTO URGÊNCIA,CD07,extraordinary,1,extraordinary,119,300,5,0,0
50-599.TX,1999-01-12T21:00:46,PLC 249/98 - REQUERIMENTO DE URGÊNCIA,CD07,extraordinary,1,extraordinary,312,114,2,0,0
50-605.TX,1999-01-19T18:32:05,PL  N.3651/97 - REQUERIMENTO DE URGÊNCIA,CD07,extraordinary,1,ordinary,434,6,1,0,0
50-606.TX,1999-01-19T19:57:03,PL  N. 2960/97 - AÇÃO DIRETA DE INCONSTITUCIONALIDADE - PROJETO,CD07,extraordinary,1,ordinary,314,105,2,0,0
50-608.TX,1999-01-20T19:55:21,PL  N. 4898/99 - REQUERIMENTO DE URGÊNCIA,CD07,extraordinary,1,ordinary,352,143,0,0,0
50-609.TX,1999-01-20T22:29:24,"PL.  N.4898/99 - SUBSTITUTIVO ( CONTRIBUIÇÃO DE ATIVOS, INATIVOS E PENSIONISTAS)",CD07,extraordinary,1,extraordinary,334,147,4,0,0
50-610.TX,1999-01-26T20:46:26,PL.  N. 4.812/98 - PERDA DE CARGO PÚBLICO POR EXCESSO DE DESPESA,CD07,extraordinary,2,ordinary,314,119,0,0,0
50-611.TX,1999-01-26T21:41:39,PLC.  Nº 249/98 - REQUERIMENTO DE RETIRADA DE PAUTA,CD07,extraordinary,2,extraordinary,90,239,0,3,0
50-618.TX,1999-01-27T21:40:40,PLC. 249/98 - REQUERIMENTO VOTAÇÃO EM GLOBO DESTAQUES SIMPLES,CD07,extraordinary,2,extraordinary,273,26,2,3,0
50-619.TX,1999-01-27T21:52:18,"PLC  N. 249/98 - DVS SIMPLES, EM GLOBO",CD07,extraordinary,2,extraordinary,23,271,0,3,0
50-620.TX,1999-01-27T22:04:31,PL.C.  N. 249/98 - DVS - EMENDA DE PLENÁRIO N. 01,CD07,extraordinary,2,extraordinary,26,275,0,2,0
50-621.TX,1999-01-27T22:19:03,PLC.  N. 249/98 - DVS - ARTIGO 3º,CD07,extraordinary,2,extraordinary,282,24,2,2,0
50-622.TX,1999-01-27T22:36:21,"PLC.  N. 249/98 - DVS - EXPRESSÃO ""NAS ATIVIDADES...PÚBLICA"" ( ARTIGO 3º)",CD07,extraordinary,2,extraordinary,281,26,5,2,0
50-623.TX,1999-01-27T22:50:18,PLC.  N 249/98 - DVS - EMENDA  Nº 9,CD07,extraordinary,2,extraordinary,24,271,0,2,0
50-624.TX,1999-01-27T23:01:59,PLC.  N . 249/98 - DVS - EMENDA Nº 10,CD07,extraordinary,2,extraordinary,22,277,1,2,0
50-625.TX,1999-01-27T23:15:51,"PLC.  N. 249/98 - DVS - PARÁGRAFO 2º, ARTIGO 6º",CD07,extraordinary,2,extraordinary,281,23,1,2,0
50-601.TX,1999-01-13T18:19:11,MP  N.º 1.788 / 98 - MEDIDA PROVISÓRIA,SF07,extraordinary,0,ordinary,36,8,0,1,0
50-613.TX,1999-01-27T17:11:50,"PLN.  N. 41/98 - SUBSTITUTIVO, ANEXO, ADENDO",SF07,extraordinary,0,ordinary,48,7,0,0,0
