weight,session,date,bobosikova,dienstbier,fischer,fischerova,franz,roithova,schwarzenberg,sobotka,zeman,input-age,input-attend,input-change_mind,input-change_result,input-info_from,input-info_from-other,input-looking_for_info,input-negative_vote,input-occupation,input-place,input-previously,input-sex
0.720268161386098,e3aca6sneuno69soit2pdgq2f0,2013-01-10 21:37:40,5,7,2,6,4,8,1,9,3,18_29,yes,0,0,tv,,24,dienstbier,employee,120000_,no,man
0.423700446690478,sadfpsq3lifs6tgkab7l9ktlf5,2013-01-10 21:37:48,6,5,2,1,4,7,3,9,8,18_29,yes,0,0,social_network,,0,sobotka,not_employed,50000_120000,no,man
0.317627955852387,q8pr8tho10i3b7ldmkuaup0ju1,2013-01-10 21:37:52,7,5,8,2,1,6,3,4,9,18_29,,-6,0,internet,,0,zeman,employee,10000_50000,no,woman
0.720268161386098,b0re1vnj9gqj0630i9e5o0g480,2013-01-10 21:38:04,9,6,4,8,3,7,1,5,2,18_29,no_right,0,0,internet,,10,schwarzenberg,student,,no,man
1.68004646728095,b6el8l3783ajqkh5vkabaqv8k0,2013-01-10 21:38:16,5,2,6,3,4,8,9,7,1,18_29,probably_yes,0,0,friends,,30,schwarzenberg,employee,10000_50000,no,man
0.720268161386098,ojl8hb9n70bd9lq2grhpu1c0g7,2013-01-10 21:38:34,6,5,4,9,2,7,1,8,3,18_29,yes,0,0,social_network,,30,fischer,student,10000_50000,no,woman
0.534751695535466,jk8r6017rsj5emt0e2eu4f0ck2,2013-01-10 21:38:43,6,8,5,3,4,1,2,7,9,,no_right,0,0,,,0,,,,,
1.68004646728095,ii28bg02fctf01qtesm6q998n6,2013-01-10 21:39:19,8,6,2,7,9,3,5,4,1,30_39,probably_yes,0,0,internet,,-80,franz,employee,120000_,no,man
0.720268161386098,387tjf3h5nfvi8rp1ppefqedf0,2013-01-10 21:39:25,7,6,5,3,9,8,1,4,2,18_29,yes,0,0,friends,,20,franz,employee,50000_120000,no,man
0.720268161386098,jqc3ts4ek133qarf5e5qvc8u01,2013-01-10 21:39:36,3,8,9,4,5,2,1,7,6,50_59,dont_know,0,0,,,0,fischer,employee,50000_120000,no,man
1.68004646728095,65if6tme84trjk7tm15od65643,2013-01-10 21:39:43,3,2,7,8,6,5,9,4,1,30_39,yes,0,0,friends,,-96,schwarzenberg,employee,_3000,no,man
1.68004646728095,drbk64160841rrtuhf4id010g1,2013-01-10 21:40:29,8,5,6,3,9,4,2,7,1,40_49,yes,0,0,tv,,90,franz,enterpreneur,50000_120000,no,woman
0.720268161386098,8tansguqipmbpkgami5fqttmm2,2013-01-10 21:41:18,9,3,5,6,4,2,1,7,8,30_39,yes,0,0,friends,,70,bobosikova,employee,120000_,no,man
0.720268161386098,dpjkg8oadtnnvs0rhfa0m3u0o0,2013-01-10 21:41:28,8,3,4,5,6,2,1,7,9,30_39,yes,0,0,friends,,0,zeman,employee,_3000,no,man
1.60416916410741,5uvqk8s3n4s8dt4qvqi0bth1n1,2013-01-10 21:42:38,9,4,1,7,6,8,2,3,5,18_29,yes,0,0,friends,,30,fischerova,student,120000_,no,woman
1.48502093586824,mqpa4vf2q286ch3lomkl3moc16,2013-01-10 21:43:07,6,2,1,8,9,7,5,3,4,40_49,yes,0,0,internet,,10,franz,employee,50000_120000,no,man
0.737212962001074,i886dj77d1atr12c811e1svc25,2013-01-10 21:43:38,9,4,5,2,1,8,7,3,6,40_49,,0,0,internet,,26,bobosikova,employee,50000_120000,no,man
1.68004646728095,mf5ql4h75j5lnascud5ni8eo04,2013-01-10 21:44:05,8,3,9,4,7,5,2,6,1,18_29,yes,0,0,internet,,64,fischer,employee,10000_50000,no,man
0.720268161386098,lf5naog3sb168curlm8q2m8ak4,2013-01-10 21:44:20,7,3,8,6,4,2,1,5,9,18_29,yes,0,0,social_network,rádio,100,zeman,student,3000_10000,no,woman
0.534751695535466,dc14e526ivvdkrcp3h8g8rau31,2013-01-10 21:44:26,8,6,4,2,9,1,5,3,7,18_29,yes,0,0,friends,,0,bobosikova,student,10000_50000,no,woman
0.751374052596371,jmdl9aocq0tdj00pj5aniorj85,2013-01-10 21:45:22,2,7,5,1,8,3,9,4,6,50_59,yes,0,0,tv,,50,franz,employee,120000_,no,woman
1.68004646728095,5kmojnp4h03mh0ea96mnakucq6,2013-01-10 21:45:33,3,5,4,7,9,8,6,2,1,30_39,yes,0,0,internet,,-70,dienstbier,enterpreneur,_3000,no,man
0.737212962001074,r0ss5s7gse31hhp8mbcjsln8f1,2013-01-10 21:45:34,9,6,5,4,1,8,3,7,2,30_39,yes,0,0,internet,,8,bobosikova,employee,10000_50000,no,man
0.317627955852387,ha6m8s5usavd9qo9ci16f9muu1,2013-01-10 21:46:50,9,3,7,4,1,2,6,5,8,30_39,yes,0,0,friends,,18,bobosikova,employee,10000_50000,no,man
1.60416916410741,ac9rbnmide3no2hf6g81d5b6r2,2013-01-10 21:47:28,9,3,1,7,8,5,2,6,4,30_39,yes,0,0,tv,,-80,franz,employee,10000_50000,no,woman
0.737212962001074,fud6qevcntkuqm8jugqun5p4u1,2013-01-10 21:47:31,4,3,9,5,1,8,6,7,2,18_29,yes,0,0,internet,,-10,sobotka,student,120000_,no,woman
0.720268161386098,f3iebv8ib62jb9mplf4jc0bhp3,2013-01-10 21:48:35,8,7,9,3,6,4,1,2,5,30_39,yes,0,0,internet,,-60,fischer,employee,120000_,no,woman
0.317627955852387,9fclj0gf0mu8liil555d3dv484,2013-01-10 21:49:28,2,9,5,4,1,7,3,8,6,_18,,0,0,friends,,-100,dienstbier,student,10000_50000,no,woman
0.720268161386098,eml4abjuailcqj52ko0jmbnqc7,2013-01-10 21:50:14,9,2,4,3,6,5,1,7,8,18_29,yes,0,0,social_network,,-16,zeman,enterpreneur,120000_,no,woman
0.423700446690478,46pujo0ovef5q0qnassfoihpj5,2013-01-10 21:50:37,8,3,9,1,7,6,2,5,4,30_39,,0,0,friends,,38,zeman,enterpreneur,50000_120000,no,woman
0.317627955852387,0r8cmoj2m66vv0rvb08d674it1,2013-01-10 21:50:55,4,6,7,3,1,5,2,9,8,18_29,,-100,-40,friends,,100,fischer,student,50000_120000,yes,man
0.720268161386098,nbsot1igkm4if5volc1ieno794,2013-01-10 21:51:39,9,3,5,4,6,2,1,7,8,18_29,yes,0,0,internet,,30,bobosikova,student,_3000,no,woman
2.61441730681481,j1eu8v0kncekhvgdnakns7rvk4,2013-01-10 21:51:48,3,1,5,6,7,8,9,4,2,30_39,probably_yes,0,0,internet,,-88,schwarzenberg,other,_3000,no,woman
0.317627955852387,2od7lkncjnaahn085t3t8jt314,2013-01-10 21:52:26,3,8,2,5,1,6,4,9,7,18_29,probably_no,0,0,social_network,,-100,schwarzenberg,other,50000_120000,no,woman
1.68004646728095,peg5f0b1mtchp6f2hs1t9bifi6,2013-01-10 21:53:12,8,6,3,5,7,9,2,4,1,30_39,probably_no,0,0,friends,,-100,bobosikova,employee,10000_50000,no,man
0.534751695535466,9rogb0n781r3b9mtbn4kap1i57,2013-01-10 21:53:14,9,2,4,5,6,1,7,3,8,18_29,,0,0,internet,,66,bobosikova,student,120000_,no,man
0.720268161386098,95b3vbi78h09jidjtnnd8305b5,2013-01-10 21:54:10,8,3,5,4,7,2,1,6,9,30_39,yes,0,0,social_network,,72,zeman,enterpreneur,120000_,no,man
1.60416916410741,nsvrgrtq3ug7lecac6kis4tfm1,2013-01-10 21:54:11,9,3,1,8,4,7,2,5,6,50_59,yes,0,0,internet,,-90,zeman,enterpreneur,120000_,no,woman
0.720268161386098,5li3coltuc6h11j2fu7lh41gl6,2013-01-10 21:56:12,9,4,3,6,5,2,1,7,8,30_39,yes,20,-50,internet,,80,bobosikova,employee,_3000,yes,man
1.68004646728095,f1d8i44kbm1o3ibkajdb7qupo5,2013-01-10 21:56:23,4,9,8,7,6,3,2,5,1,18_29,yes,0,0,internet,,0,dienstbier,enterpreneur,120000_,no,man
2.61441730681481,8kcf89mgn710h5nqv3ssjjoo86,2013-01-10 21:57:48,6,1,3,4,5,7,9,8,2,50_59,yes,0,0,internet,,-34,franz,employee,10000_50000,no,woman
0.720268161386098,qar5fskvisnms3bttin814mmf7,2013-01-10 21:58:58,9,7,2,4,6,3,1,8,5,30_39,yes,0,0,internet,,52,bobosikova,employee,120000_,no,man
1.60416916410741,geqc1gabbg8poukgv7qfs3br97,2013-01-10 21:59:51,5,2,1,6,7,4,8,3,9,30_39,,0,0,internet,,-8,zeman,employee,10000_50000,no,woman
2.61441730681481,65gv912ptf59dab0l971j4sgr0,2013-01-10 21:59:57,4,1,5,8,9,6,7,2,3,50_59,yes,0,0,internet,,0,schwarzenberg,employee,50000_120000,no,woman
0.317627955852387,99kscbiqihb9kmeb8lklicvgg7,2013-01-10 22:01:09,8,4,7,2,1,3,6,5,9,30_39,yes,0,0,internet,,-4,zeman,employee,10000_50000,no,man
2.61441730681481,g3sismnumc22ggrpnn4ab2b5c0,2013-01-10 22:01:50,8,1,3,7,9,6,4,5,2,30_39,yes,0,0,internet,,10,bobosikova,employee,3000_10000,no,man
0.423700446690478,tnl0f054omplgo9j8nvmd8tlt5,2013-01-10 22:01:59,9,6,3,1,2,5,4,8,7,30_39,probably_yes,0,0,internet,,-100,sobotka,employee,120000_,no,woman
0.720268161386098,ed3i1j3dagqggl0k67rcc3cv12,2013-01-10 22:05:13,3,6,2,5,4,7,1,8,9,18_29,yes,0,0,internet,,5,zeman,student,_3000,no,woman
0.534751695535466,jk9ai03o3eb680bski6bcro8n5,2013-01-10 22:05:19,9,2,5,8,7,1,3,4,6,30_39,probably_yes,14,-10,internet,,30,zeman,employee,120000_,yes,man
1.68004646728095,sft21cnnvejau794sjv0sf3oa3,2013-01-10 22:05:38,9,8,2,3,5,4,7,6,1,18_29,yes,0,0,social_network,,9,bobosikova,student,_3000,no,woman
0.544768304710186,0j88tf1cq2rv5snstfhga37011,2013-01-10 22:06:42,4,9,5,7,6,3,2,1,8,50_59,yes,0,0,internet,,68,zeman,enterpreneur,120000_,no,man
1.68004646728095,vpvb1dabivph8oipdiejdehrk6,2013-01-10 22:06:48,8,3,6,9,7,2,4,5,1,18_29,probably_yes,0,0,internet,,-50,fischer,not_employed,_3000,no,man
1.60416916410741,ac9o25acfck1hupc8md3cu2eh1,2013-01-10 22:07:11,9,2,1,8,3,7,4,5,6,50_59,yes,0,0,tv,,-72,zeman,employee,120000_,no,man
0.544768304710186,hq92dad9bot2ja136m3p3bi9f1,2013-01-10 22:10:13,8,9,3,6,2,7,4,1,5,30_39,yes,38,36,internet,,28,,other,120000_,yes,woman
1.60416916410741,v6a14qshcljbo5p3got48jv3b1,2013-01-10 22:11:01,6,5,1,4,8,7,2,3,9,_18,no_right,0,0,internet,,-82,zeman,student,3000_10000,no,man
1.60416916410741,a0diicn20qq1kl0ilb1jsaib01,2013-01-10 22:11:01,8,3,1,7,5,9,2,6,4,18_29,,0,0,friends,,32,schwarzenberg,student,120000_,no,woman
0.720268161386098,r9n3n16l4dhn7tsur5qumj6b22,2013-01-10 22:11:47,9,7,3,4,6,5,1,8,2,18_29,yes,0,0,tv,,30,bobosikova,enterpreneur,50000_120000,no,man
1.60416916410741,fil2s22b4o12m7lfkf2gvqbce3,2013-01-10 22:11:52,9,3,1,2,4,5,7,6,8,18_29,,100,20,internet,,26,bobosikova,student,_3000,yes,woman
0.720268161386098,9o6gc9mc68se0voa8de998q190,2013-01-10 22:12:50,9,7,4,6,2,5,1,3,8,30_39,yes,0,0,internet,,-38,bobosikova,employee,120000_,no,woman
0.534751695535466,03oqnrf6csgcqfh04uc8s5ekh2,2013-01-10 22:13:17,9,2,3,4,5,1,7,6,8,40_49,,0,0,internet,,-54,bobosikova,employee,120000_,no,woman
0.534751695535466,tci2qmltous8kffttl144ufv40,2013-01-10 22:13:19,9,6,7,2,4,1,3,8,5,30_39,yes,8,10,friends,,0,bobosikova,enterpreneur,10000_50000,yes,woman
0.721244815089986,f0hhok4602f6jsanfn7gl227o3,2013-01-10 22:14:50,9,1,4,2,5,3,6,7,8,18_29,,0,0,friends,,72,bobosikova,student,120000_,no,woman
1.68004646728095,1bm6scaa46nlim5fddob78tpt6,2013-01-10 22:14:53,9,5,6,7,4,8,2,3,1,18_29,yes,0,0,tv,,5,fischer,student,120000_,no,man
1.68004646728095,4q6moi70gqt6gvb89jsnk8jm86,2013-01-10 22:14:54,9,3,4,7,6,8,2,5,1,18_29,yes,0,0,friends,,20,bobosikova,student,_3000,no,woman
0.720268161386098,19ra79csh1sbl90biljiksi327,2013-01-10 22:14:55,7,3,8,5,6,4,1,2,9,18_29,yes,0,0,friends,,58,zeman,student,120000_,no,man
1.11433627927971,krene5o1j26pll9cvhc7q4ko12,2013-01-10 22:15:06,1,5,9,7,8,2,6,3,4,,no,0,0,,,0,,,,no,
1.68004646728095,3mqbvaafsqein5rdqejae6eg03,2013-01-10 22:15:06,6,3,9,5,4,7,8,2,1,18_29,,16,-26,tv,,16,fischer,student,_3000,yes,man
0.720268161386098,02njcvud6re6kg92159aq9c375,2013-01-10 22:15:09,6,2,4,9,3,8,1,7,5,18_29,yes,0,0,tv,,30,bobosikova,employee,_3000,no,woman
1.68004646728095,prhdihf0kf18fuc5478lavkbj2,2013-01-10 22:15:10,8,6,4,5,3,7,2,9,1,_18,,0,0,friends,,2,bobosikova,student,3000_10000,no,woman
0.720268161386098,bah79qsk4f88fneqqai2i309g2,2013-01-10 22:15:28,9,4,6,7,2,5,1,3,8,18_29,yes,0,0,social_network,,25,bobosikova,student,50000_120000,no,man
1.48502093586824,sf2od6h6q0nl5ejfoh8r69v9s5,2013-01-10 22:15:33,3,6,1,5,7,4,9,8,2,40_49,yes,0,0,friends,,0,schwarzenberg,enterpreneur,_3000,no,woman
2.61441730681481,u4r0nodp8an6ab3ki6skf06fh6,2013-01-10 22:15:49,9,1,5,4,8,6,3,7,2,18_29,yes,-36,-32,friends,,2,fischer,student,3000_10000,yes,man
0.534751695535466,2j64rdkeg7jioen3q44nb0kb70,2013-01-10 22:16:10,5,7,9,3,8,1,2,6,4,40_49,yes,0,0,tv,,0,fischer,employee,_3000,no,man
1.68004646728095,fj0h3sgm76d8fre584tq61i8f5,2013-01-10 22:16:18,4,2,3,7,9,6,8,5,1,18_29,yes,0,0,internet,,58,franz,employee,3000_10000,no,man
0.720268161386098,q3jj611sktcdu53gc2atpllol4,2013-01-10 22:16:25,9,4,2,3,7,6,1,5,8,18_29,yes,0,0,internet,,-22,bobosikova,student,10000_50000,no,woman
1.10987670924017,7ufk9d3gjuq12g6aob2brhmfd6,2013-01-10 22:17:09,1,3,2,6,7,8,4,9,5,18_29,yes,0,0,tv,,-96,sobotka,employee,10000_50000,no,man
0.720268161386098,chitjef445v1gm7ukmt0uhi5r2,2013-01-10 22:17:34,8,4,3,2,9,5,1,7,6,30_39,,0,0,tv,,-90,franz,employee,_3000,no,woman
1.68004646728095,etfv8tv2ts226gpj5lebb183k3,2013-01-10 22:17:47,6,3,2,9,4,8,5,7,1,18_29,yes,0,0,friends,,20,fischerova,student,_3000,no,man
1.48502093586824,pdj6v9p3m6m29ks4lm3eg6aut0,2013-01-10 22:17:56,3,8,1,7,9,6,4,5,2,30_39,,0,0,tv,,-70,franz,enterpreneur,_3000,no,man
0.720268161386098,nvh1o9rap9c72p96oo3slnj3o0,2013-01-10 22:18:10,9,4,6,3,5,2,1,7,8,30_39,,0,0,internet,,0,bobosikova,employee,10000_50000,yes,man
0.720268161386098,o9d3liu3epql4ojrll99eg4rf1,2013-01-10 22:18:23,9,3,2,8,7,4,1,6,5,18_29,probably_yes,26,-100,internet,,72,bobosikova,student,3000_10000,yes,man
1.45408682062799,s7bj9mssjrefvcu590r9e2jt67,2013-01-10 22:18:28,4,2,9,5,3,1,8,6,7,18_29,yes,0,0,internet,,30,fischer,employee,_3000,no,man
0.720268161386098,0g711qvj4ibtvthda64p22foq0,2013-01-10 22:19:17,3,4,5,8,6,7,1,9,2,18_29,yes,0,0,social_network,,-66,sobotka,student,_3000,no,man
0.544768304710186,o2uh47h5qalvtbciovvn515jq7,2013-01-10 22:19:26,5,9,6,7,8,4,2,1,3,30_39,yes,34,-78,internet,,78,dienstbier,employee,_3000,yes,man
0.423700446690478,gpcvimfunife88pe8dqfdb2sf1,2013-01-10 22:19:32,8,5,2,1,7,3,6,4,9,18_29,,64,24,internet,,100,zeman,student,10000_50000,yes,man
0.720268161386098,7oe1b6g5lbiqvri7dsvlq7cld0,2013-01-10 22:19:54,8,2,3,7,4,6,1,5,9,18_29,yes,0,0,,,-54,zeman,student,10000_50000,no,woman
0.721244815089986,lmagbrh7vg3jqdo7gjdigjb876,2013-01-10 22:20:09,9,1,4,3,7,6,2,5,8,18_29,,0,0,friends,,-66,bobosikova,employee,_3000,no,woman
0.534751695535466,kd04gumeik7k0fc8ad9l4gd7n5,2013-01-10 22:20:18,9,7,3,2,8,1,4,5,6,18_29,yes,40,40,internet,,-70,franz,employee,120000_,yes,man
0.720268161386098,q3dgjgt5lbkhfha44krq2o3cn0,2013-01-10 22:20:20,4,8,9,5,6,2,1,7,3,18_29,yes,0,0,internet,,10,fischer,student,50000_120000,no,man
0.423700446690478,oli8glgemk9jdfcum1ckrnckt0,2013-01-10 22:20:42,7,6,5,1,3,2,4,8,9,30_39,yes,0,0,friends,,52,zeman,enterpreneur,_3000,no,man
2.61441730681481,e1is0rv78qh1clpg601tucb4q7,2013-01-10 22:21:13,9,1,2,6,8,3,7,5,4,18_29,yes,0,0,friends,,-30,bobosikova,employee,50000_120000,no,woman
0.751374052596371,p1fkiortsedi1tlu7j41rjjlu0,2013-01-10 22:21:15,7,3,6,1,2,4,9,8,5,18_29,yes,0,0,internet,,50,zeman,student,3000_10000,no,man
0.544768304710186,34kmna9s88k98ld7vdsps7rls2,2013-01-10 22:21:27,9,8,7,4,5,3,2,1,6,30_39,,0,0,internet,,20,bobosikova,employee,10000_50000,no,man
1.68004646728095,bkk9jd96hovl4mb1a15scd8p61,2013-01-10 22:21:35,2,4,6,5,3,8,9,7,1,40_49,yes,0,0,tv,,-36,schwarzenberg,employee,_3000,no,man
0.720268161386098,6m921kjh9d6tgdotucpd3rgri6,2013-01-10 22:21:40,9,8,7,4,3,2,1,5,6,18_29,,0,0,friends,,-56,bobosikova,student,_3000,no,woman
0.720268161386098,mapct2cp3eacnqo0k190eo3v73,2013-01-10 22:22:23,7,6,5,4,9,2,1,3,8,,no_right,0,0,,,0,,,,,
0.720268161386098,ch9akfcg8hd8na3h4utquoh8k0,2013-01-10 22:22:38,9,7,5,6,3,4,1,2,8,30_39,yes,0,0,internet,,20,bobosikova,employee,120000_,no,man
0.317627955852387,ee367ed1qkl7el1i46c53n5js1,2013-01-10 22:23:04,4,8,6,3,1,5,2,9,7,18_29,probably_yes,0,0,social_network,,-98,dienstbier,student,_3000,no,woman
0.721244815089986,82nt0i276b412eesjip1emmd87,2013-01-10 22:23:18,9,1,4,7,8,3,2,5,6,18_29,yes,28,0,internet,,16,bobosikova,student,_3000,yes,man
1.45408682062799,7269p7bevn7c342k25rl5s4rj6,2013-01-10 22:23:54,5,3,8,4,2,1,9,6,7,18_29,,0,0,tv,,-94,schwarzenberg,other,_3000,no,woman
0.720268161386098,e8f65nobu9evl8kbkljv4d96i5,2013-01-10 22:24:23,5,6,3,8,4,9,1,7,2,30_39,yes,-72,-90,internet,,0,roithova,employee,10000_50000,yes,man
0.720268161386098,eifhmvfriuhk1hpvda58elkl15,2013-01-10 22:24:30,9,5,6,7,3,2,1,8,4,30_39,yes,0,0,internet,,-50,bobosikova,enterpreneur,120000_,no,woman
0.720268161386098,vtchdoa7v74178e3q8fi0ggr00,2013-01-10 22:24:39,9,4,6,2,7,3,1,5,8,18_29,yes,0,0,friends,,4,bobosikova,student,_3000,no,woman
1.68004646728095,4pkmn9ma4pk4l60rn6n87gvn04,2013-01-10 22:25:16,5,3,9,8,4,6,2,7,1,18_29,probably_yes,0,0,friends,,0,fischer,student,_3000,no,man
0.737212962001074,662b7oold7s3hn4n378cisbio2,2013-01-10 22:25:59,4,3,9,2,1,5,7,8,6,18_29,yes,0,0,internet,,44,fischer,employee,120000_,no,woman
1.60416916410741,2o40r4kuskn14cb4ppdi54t4g1,2013-01-10 22:26:01,8,4,1,2,9,3,5,6,7,40_49,yes,0,0,internet,,18,bobosikova,employee,120000_,no,woman
2.61441730681481,p3vhma541tsdgedf8nk2cue131,2013-01-10 22:26:47,9,1,3,8,2,4,7,5,6,18_29,probably_yes,0,0,friends,,-90,bobosikova,employee,120000_,no,man
0.720268161386098,5hq9inmaufj6i7f56niolie343,2013-01-10 22:27:18,2,4,3,7,8,6,1,5,9,_18,,0,0,internet,,22,zeman,student,10000_50000,no,man
1.68004646728095,lqvrm3fvn0ariilila939tomk3,2013-01-10 22:27:49,6,9,5,3,8,2,7,4,1,18_29,yes,0,0,tv,,-70,franz,other,_3000,no,woman
0.721244815089986,07vg7an0rbbub7ev5nrl1ajpr2,2013-01-10 22:27:55,8,1,2,6,7,3,4,5,9,18_29,,0,0,friends,,50,zeman,student,10000_50000,no,man
0.720268161386098,g1sffr557sq7o5thkdhroos986,2013-01-10 22:28:08,8,7,4,5,2,3,1,6,9,18_29,,0,0,internet,,30,zeman,student,3000_10000,no,woman
0.721244815089986,bll1gpheb7r59ra5vfif3sejb7,2013-01-10 22:28:22,8,1,7,3,5,4,2,6,9,30_39,yes,-78,-30,friends,,22,zeman,other,120000_,yes,woman
0.737212962001074,683d1kpedq5ab6cs60sue5t2d1,2013-01-10 22:28:34,9,8,6,2,1,3,5,7,4,30_39,yes,-90,-92,internet,,-50,bobosikova,employee,10000_50000,yes,man
1.11433627927971,e7j2nlhtebglv05j03jmcedaq4,2013-01-10 22:28:36,1,2,6,5,7,8,9,4,3,40_49,yes,0,0,,jo,84,schwarzenberg,employee,3000_10000,no,man
0.720268161386098,5elhqgmuh0kek0qp8bso6birk0,2013-01-10 22:29:03,9,6,4,3,7,2,1,5,8,30_39,yes,0,0,internet,,32,bobosikova,other,120000_,no,woman
1.60416916410741,if3fo0nai8mu91rr1sd5qf23f4,2013-01-10 22:29:04,5,6,1,8,7,9,2,4,3,18_29,dont_know,0,0,internet,,2,franz,student,10000_50000,no,woman
0.423700446690478,3bpkku7u6rqd3o4dgsn6lfntn1,2013-01-10 22:29:04,7,6,5,1,3,2,8,4,9,30_39,yes,64,20,friends,,-58,zeman,other,_3000,yes,woman
0.751374052596371,sbq6jnk28ktml107tpj8v904b2,2013-01-10 22:29:30,9,8,2,1,6,7,4,5,3,50_59,,0,0,internet,,34,bobosikova,employee,120000_,no,man
0.720268161386098,1595nvrqomgib79htvcgfitp62,2013-01-10 22:29:53,9,4,8,2,6,3,1,5,7,18_29,yes,0,0,friends,,40,bobosikova,other,10000_50000,no,woman
1.11433627927971,6527htkktqiblpqi4oi6eaobp6,2013-01-10 22:30:21,1,2,4,5,8,6,9,3,7,18_29,yes,0,0,friends,,-54,schwarzenberg,employee,120000_,no,woman
1.60416916410741,9ro3h9pmo11hutkfpk3nmc30i0,2013-01-10 22:30:47,7,5,1,3,4,9,2,8,6,18_29,yes,0,0,internet,,0,zeman,other,_3000,no,woman
0.751374052596371,nhh79c0q1mfpdq41c5e63k80s1,2013-01-10 22:31:25,5,3,7,1,2,6,9,8,4,18_29,yes,0,0,internet,,8,schwarzenberg,student,10000_50000,no,woman
0.720268161386098,jpgak6o2vtf5k19frb5fqabb04,2013-01-10 22:31:46,8,7,5,6,2,9,1,3,4,18_29,yes,0,0,friends,,20,roithova,student,10000_50000,no,woman
0.720268161386098,3u5g8q6cmqafli1a7uj46ssl37,2013-01-10 22:31:48,9,2,7,6,5,3,1,4,8,18_29,yes,0,0,friends,,0,zeman,student,_3000,no,woman
0.720268161386098,fd3anedi7c1i8oh84rait7d7b2,2013-01-10 22:32:02,9,2,6,4,7,3,1,5,8,30_39,,0,0,internet,,0,,employee,120000_,no,man
0.720268161386098,k3m3oookoma781jvcrle8b06i0,2013-01-10 22:32:33,9,8,3,6,7,2,1,4,5,18_29,probably_yes,0,0,friends,,-56,franz,student,120000_,no,woman
0.544768304710186,djd25fgv423v7c9nv68966n824,2013-01-10 22:32:36,2,3,4,6,7,5,8,1,9,18_29,yes,-100,18,friends,Hanka Gabrielová,-96,zeman,student,50000_120000,yes,man
0.720268161386098,ekolv06afpfibqjss40n5fik43,2013-01-10 22:32:47,4,2,3,5,6,7,1,8,9,18_29,yes,60,20,internet,,20,zeman,student,_3000,yes,woman
1.68004646728095,kmjeo73fe67tpddeharien1ct1,2013-01-10 22:32:58,2,8,3,7,9,4,5,6,1,60_69,yes,0,0,tv,,12,dienstbier,other,_3000,no,woman
0.720268161386098,s77hpdvjhjnpppomtrg6d1s785,2013-01-10 22:33:36,7,4,8,6,2,3,1,5,9,30_39,yes,0,0,internet,,-78,zeman,enterpreneur,3000_10000,no,woman
0.720268161386098,lt63tgneq0ingp05hn8c3r0b96,2013-01-10 22:33:38,9,6,3,4,8,2,1,5,7,60_69,yes,0,0,internet,,52,bobosikova,other,120000_,no,woman
0.720268161386098,9e6k9mp1veqmu9n750bggmpnb3,2013-01-10 22:34:01,6,9,5,3,7,2,1,4,8,18_29,no,0,0,internet,,2,zeman,student,_3000,no,man
0.720268161386098,5bnireu5f19k54l201at0dnfa2,2013-01-10 22:34:29,9,8,5,3,4,2,1,7,6,18_29,yes,0,0,friends,,34,bobosikova,employee,_3000,no,woman
1.68004646728095,hran0irnhifilup2use3ps8th0,2013-01-10 22:34:31,7,6,3,8,9,2,4,5,1,40_49,yes,0,0,tv,,24,franz,employee,120000_,no,woman
0.720268161386098,lck8k93hv142e2cauvnaa7uu25,2013-01-10 22:35:03,9,5,8,2,6,4,1,3,7,18_29,yes,2,2,press,,-76,bobosikova,student,120000_,yes,woman
1.68004646728095,dqg2i8b3ga1bvogeteqcl8rbs7,2013-01-10 22:35:28,3,4,9,5,2,6,8,7,1,18_29,yes,0,0,friends,,20,fischer,student,10000_50000,no,woman
1.11433627927971,pnvlk90tbvuj0tgd56ntu881k2,2013-01-10 22:35:29,1,5,4,8,2,9,6,7,3,18_29,yes,0,0,press,,-48,,student,3000_10000,no,man
0.720268161386098,7k1p7p97mi472fq0fu1q8gcrr3,2013-01-10 22:36:38,9,3,5,4,2,6,1,7,8,18_29,yes,0,0,social_network,,1,bobosikova,student,10000_50000,no,woman
0.720268161386098,48eguhom5c8hf5fi865gsao0j7,2013-01-10 22:37:51,8,2,6,4,5,3,1,7,9,18_29,yes,0,0,social_network,,48,zeman,student,10000_50000,no,woman
1.48502093586824,lef1pi6boj91534l9qq0fu43p7,2013-01-10 22:37:53,8,3,1,6,9,4,7,5,2,50_59,,0,0,friends,,-100,franz,employee,10000_50000,no,woman
0.720268161386098,jd246bipbhrf33i1le540t53s4,2013-01-10 22:37:53,8,7,3,4,9,5,1,2,6,18_29,yes,20,2,friends,,75,franz,student,10000_50000,yes,woman
1.68004646728095,jdhkbd7mp74vckf5861suavuo1,2013-01-10 22:38:08,9,3,2,8,7,6,5,4,1,40_49,yes,0,0,friends,,-28,bobosikova,employee,3000_10000,no,woman
1.45408682062799,d57atg51evggejkr37etr2j055,2013-01-10 22:39:02,9,6,5,2,4,1,8,7,3,18_29,yes,0,0,tv,,-62,bobosikova,employee,3000_10000,no,woman
1.60416916410741,p6mvufbdhjn6nb7jbdcenic2c1,2013-01-10 22:40:26,8,4,1,2,9,3,5,6,7,50_59,yes,0,0,friends,,12,franz,enterpreneur,_3000,no,woman
0.317627955852387,f7k2c0h52kjaal0pn80g55es72,2013-01-10 22:41:06,9,4,7,5,1,6,2,8,3,18_29,yes,0,0,internet,,-30,bobosikova,student,3000_10000,no,woman
